municipio,ano,target,cdd_5,cdd_9,prcptot_3,precomediocafe,tnn_5,tnn_6,tnn_7,txx_11,txx_9,wd30_10,wd30_11,wd30_9,cdd_6,tnn_8,prcptot_2,prcptot_11,wd30_2,wd30_3,txx_10,altitude_Terras Baixas,altitude_Terras de Média Altitude,altitude_Terras Altas,altitude_Terras Muito Altas
Santo_Antonio_do_Retiro,2023,1.02,15.0,14.0,122.38,208.05916666666667,12.22,6.76,8.89,30.82,34.33,25.0,2.0,16.0,19.0,10.4,168.44,71.94,21.0,24.0,34.9,False,False,True,False
Sao_Joao_do_Manteninha,2023,1.2,28.0,19.0,199.81,208.05916666666667,14.15,11.57,15.09,33.42,37.34,22.0,12.0,13.0,12.0,12.27,236.44,51.88,26.0,31.0,34.93,False,True,False,False
Sao_Joao_do_Paraiso,2023,3.601190476190476,15.0,14.0,122.38,208.05916666666667,10.79,6.94,9.97,31.37,34.0,25.0,6.0,16.0,19.0,9.45,168.44,71.94,20.0,23.0,34.85,False,False,True,False
Sao_Sebastiao_do_Maranhao,2023,1.2,27.0,26.0,199.31,208.05916666666667,10.89,8.76,12.02,30.49,35.12,14.0,2.0,7.0,12.0,10.57,318.28,89.5,16.0,15.0,33.27,False,False,True,False
Setubinha,2023,1.2,27.0,19.0,224.31,208.05916666666667,9.91,6.63,10.4,29.67,34.2,11.0,0.0,6.0,20.0,9.07,277.94,55.19,7.0,7.0,32.67,False,False,True,False
Senador_Modestino_Goncalves,2023,2.7,27.0,17.0,204.5,208.05916666666667,10.57,8.35,11.03,29.15,33.39,5.0,0.0,4.0,12.0,10.14,322.91,82.06,4.0,7.0,31.0,False,False,True,False
Taiobeiras,2023,3.0,27.0,14.0,101.5,208.05916666666667,9.92,6.3,8.43,30.59,33.92,23.0,3.0,14.0,12.0,8.79,262.12,68.69,16.0,17.0,34.71,False,False,True,False
Teofilo_Otoni,2023,1.2,27.0,10.0,195.88,208.05916666666667,13.67,10.28,14.02,31.98,36.33,17.0,8.0,9.0,12.0,12.03,318.78,92.31,24.0,25.0,35.97,False,False,True,False
Turmalina,2023,1.360606060606061,28.0,18.0,133.38,208.05916666666667,10.88,7.85,11.3,31.19,36.03,22.0,5.0,17.0,20.0,10.5,167.44,34.06,24.0,26.0,35.12,False,False,True,False
Urucuia,2023,2.099457504520795,28.0,14.0,158.12,208.05916666666667,11.45,11.56,11.83,33.52,37.54,29.0,16.0,25.0,19.0,11.9,271.69,45.25,27.0,27.0,36.17,False,False,True,False
Vargem_Grande_do_Rio_Pardo,2023,2.1,27.0,14.0,117.81,208.05916666666667,10.28,5.68,8.09,29.89,33.23,14.0,0.0,11.0,19.0,8.46,190.62,81.62,12.0,11.0,33.9,False,False,True,False
Varzea_da_Palma,2023,3.3,28.0,19.0,191.12,208.05916666666667,12.27,10.05,12.0,32.77,36.7,28.0,13.0,25.0,20.0,10.39,241.72,31.06,27.0,30.0,35.3,False,True,False,False
